SAMPN,INCOM,HHSIZ,HHEMP,HHSTU,HHLIC,DOW,HTRIPS,Mon,Tue,Wed,Thu,Fri,Sat,Sun,TotDist,center,suburb,exurb,rural,other,highinc,HHVEH,HHBIC,VEHNEW,OWN,CarBuy,snglhm,ownhm,MilesPr,TrpPrs
1088146,6,2,2,0,2,2,9,0,1,0,0,0,0,0,115.682547719615,0,0,0,1,0,1,2,2,1,2,1,1,0,57.8412738598075,4.5
1088815,2,4,1,2,2,2,11,0,1,0,0,0,0,0,154.282334101587,0,0,0,1,0,0,2,2,1,2,1,1,0,38.5705835253968,2.75
1088852,7,4,2,2,2,2,16,0,1,0,0,0,0,0,27.6184773936301,0,1,0,0,0,1,2,4,1,1,1,1,1,6.90461934840751,4
1088859,4,3,0,1,1,2,12,0,1,0,0,0,0,0,18.6923225354972,0,1,0,0,0,0,1,0,2,1,0,1,1,6.23077417849907,4
1089378,2,3,1,1,1,2,3,0,1,0,0,0,0,0,3.29253557748582,0,1,0,0,0,0,1,0,2,2,0,0,0,1.09751185916194,1
1089625,7,1,0,0,1,2,2,0,1,0,0,0,0,0,1.19995613285227,0,0,0,1,0,1,1,0,1,1,1,1,1,1.19995613285227,2
1090175,4,2,1,0,2,2,5,0,1,0,0,0,0,0,13.1966476569798,0,0,0,1,0,0,2,0,1,1,1,1,1,6.5983238284899,2.5
1090627,6,1,1,0,1,2,2,0,1,0,0,0,0,0,4.58082551012334,0,0,0,1,0,1,1,2,1,1,1,1,1,4.58082551012334,2
1090909,7,5,2,1,3,2,10,0,1,0,0,0,0,0,35.6567185231473,1,0,0,0,0,1,1,3,1,1,1,1,1,7.13134370462945,2
1090920,4,2,2,0,2,2,4,0,1,0,0,0,0,0,61.4301576079777,1,0,0,0,0,0,2,3,2,1,0,1,1,30.7150788039889,2
1091333,5,2,0,0,2,2,6,0,1,0,0,0,0,0,41.0938650076851,0,0,1,0,0,0,2,2,1,1,1,1,1,20.5469325038425,3
1091766,98,4,3,2,4,2,7,0,1,0,0,0,0,0,85.4641655585499,0,1,0,0,0,0,3,2,1,1,1,1,1,21.3660413896375,1.75
1092221,7,4,2,2,2,2,16,0,1,0,0,0,0,0,7.67326526462488,1,0,0,0,0,1,1,0,1,2,1,0,0,1.91831631615622,4
1092571,6,2,0,0,2,2,6,0,1,0,0,0,0,0,5.13771756876906,0,0,0,1,0,1,1,0,1,1,1,1,1,2.56885878438453,3
1092669,4,1,1,0,1,2,3,0,1,0,0,0,0,0,6.40241616917372,0,0,1,0,0,0,1,1,2,1,0,1,1,6.40241616917372,3
1092935,5,5,2,3,4,2,19,0,1,0,0,0,0,0,250.297742552654,0,1,0,0,0,0,2,1,1,2,1,1,0,50.0595485105309,3.8
1093037,7,3,2,0,2,2,31,0,1,0,0,0,0,0,126.285051139805,1,0,0,0,0,1,2,9,1,1,1,1,1,42.0950170466016,10.3333333333333
1093177,98,3,2,1,3,2,4,0,1,0,0,0,0,0,2.91149195369037,1,0,0,0,0,0,2,2,1,2,1,1,0,.970497317896792,1.33333333333333
1093245,8,4,1,2,2,2,18,0,1,0,0,0,0,0,53.9560438648304,1,0,0,0,0,1,3,4,1,1,1,1,1,13.4890109662076,4.5
1093311,6,2,1,0,2,2,2,0,1,0,0,0,0,0,1.90947697877503,1,0,0,0,0,1,1,0,1,2,1,0,0,.954738489387515,1
1093343,7,2,2,0,2,2,7,0,1,0,0,0,0,0,45.9586471809659,1,0,0,0,0,1,2,0,1,1,1,1,1,22.979323590483,3.5
1093438,6,1,0,0,1,2,2,0,1,0,0,0,0,0,11.5802878508182,0,1,0,0,0,1,1,0,2,1,0,1,1,11.5802878508182,2
1093539,8,3,2,0,3,2,8,0,1,0,0,0,0,0,11.8724653974641,1,0,0,0,0,1,2,2,1,1,1,1,1,3.95748846582136,2.66666666666667
1093938,4,1,0,0,1,2,4,0,1,0,0,0,0,0,18.5972008575406,1,0,0,0,0,0,1,1,2,2,0,0,0,18.5972008575406,4
1093999,1,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,0,1,1,0,0
1094164,2,1,1,0,1,2,3,0,1,0,0,0,0,0,4.1815731396301,0,1,0,0,0,0,1,0,2,1,0,1,1,4.1815731396301,3
1094328,5,2,1,0,2,2,11,0,1,0,0,0,0,0,22.5737659256965,0,1,0,0,0,0,2,0,2,1,0,1,1,11.2868829628482,5.5
1094608,5,2,1,1,2,2,5,0,1,0,0,0,0,0,51.3781450057888,0,1,0,0,0,0,2,2,2,1,0,1,1,25.6890725028944,2.5
1094888,5,1,1,0,1,2,4,0,1,0,0,0,0,0,16.3471434126189,0,1,0,0,0,0,1,0,1,1,1,1,1,16.3471434126189,4
1095066,7,2,2,0,2,2,4,0,1,0,0,0,0,0,254.397250870006,0,1,0,0,0,1,2,1,1,1,1,1,1,127.198625435003,2
1095358,2,1,1,0,1,2,6,0,1,0,0,0,0,0,21.8346519621449,1,0,0,0,0,0,1,1,2,2,0,0,0,21.8346519621449,6
1095508,4,1,0,0,1,2,7,0,1,0,0,0,0,0,36.0411554313935,0,0,1,0,0,0,1,1,2,2,0,0,0,36.0411554313935,7
1095531,10,4,2,2,2,2,23,0,1,0,0,0,0,0,95.9462301111053,1,0,0,0,0,1,1,5,2,1,0,0,1,23.9865575277763,5.75
1095619,7,1,1,0,1,2,2,0,1,0,0,0,0,0,30.9601695106707,0,0,1,0,0,1,1,1,2,1,0,1,1,30.9601695106707,2
1095757,5,2,0,0,2,2,8,0,1,0,0,0,0,0,26.1445500054988,0,1,0,0,0,0,2,0,2,1,0,1,1,13.0722750027494,4
1095772,2,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,0
1096173,5,8,0,2,4,2,22,0,1,0,0,0,0,0,73.1353012415003,1,0,0,0,0,0,2,1,1,1,1,0,1,9.14191265518754,2.75
1096227,7,3,2,1,2,2,8,0,1,0,0,0,0,0,47.9885648646615,0,0,0,1,0,1,2,2,2,1,0,1,1,15.9961882882205,2.66666666666667
1096422,5,2,2,0,2,2,6,0,1,0,0,0,0,0,37.5664503309348,0,0,1,0,0,0,2,1,8,1,0,1,1,18.7832251654674,3
1096693,4,1,1,0,1,2,5,0,1,0,0,0,0,0,18.1246394751383,1,0,0,0,0,0,1,1,2,1,0,1,1,18.1246394751383,5
1097063,2,4,1,2,2,2,11,0,1,0,0,0,0,0,84.3942994849535,0,0,0,1,0,0,2,3,1,1,1,1,1,21.0985748712384,2.75
1097198,2,1,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,1,0,0
1097233,5,2,1,0,2,2,4,0,1,0,0,0,0,0,16.2638033927054,0,0,1,0,0,0,2,0,8,1,0,1,1,8.1319016963527,2
1097586,3,1,1,0,1,2,6,0,1,0,0,0,0,0,37.6482727539325,1,0,0,0,0,0,0,0,1,2,1,0,0,37.6482727539325,6
1097949,1,1,1,0,1,2,11,0,1,0,0,0,0,0,81.6081371196174,0,1,0,0,0,0,0,0,2,2,0,0,0,81.6081371196174,11
1098148,4,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,1,1,0,0
1098597,5,2,1,0,2,2,4,0,1,0,0,0,0,0,16.7448109626239,0,1,0,0,0,0,2,0,8,1,0,1,1,8.37240548131193,2
1098726,5,4,1,0,2,2,4,0,1,0,0,0,0,0,10.8261254748047,1,0,0,0,0,0,2,3,1,2,1,0,0,2.70653136870117,1
1098889,3,1,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,8,1,0,1,1,0,0
1098977,2,2,1,0,2,2,2,0,1,0,0,0,0,0,67.081161700638,0,1,0,0,0,0,1,1,2,1,0,0,1,33.540580850319,1
1099181,2,4,1,1,1,2,5,0,1,0,0,0,0,0,3.02449306797306,0,0,1,0,0,0,1,1,1,2,1,0,0,.756123266993265,1.25
1119016,9,3,2,1,2,6,15,0,0,0,0,0,1,0,34.2670776615772,1,0,0,0,0,1,2,3,1,1,1,1,1,11.4223592205257,5
1119021,5,2,0,0,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,1,1,1,1,1,0,0
1119025,4,2,1,0,1,3,5,0,0,1,0,0,0,0,7.61376546268146,0,1,0,0,0,0,2,0,2,1,0,1,1,3.80688273134073,2.5
1119035,5,1,1,0,1,4,4,0,0,0,1,0,0,0,39.9797742324967,0,0,0,1,0,0,1,0,2,1,0,1,1,39.9797742324967,4
1119040,5,1,1,0,1,3,2,0,0,1,0,0,0,0,25.5936978653919,1,0,0,0,0,0,2,1,2,1,0,0,1,25.5936978653919,2
1119055,4,2,1,0,2,4,9,0,0,0,1,0,0,0,20.3731830919831,0,0,1,0,0,0,2,0,8,1,0,1,1,10.1865915459915,4.5
1119056,7,2,0,0,2,3,7,0,0,1,0,0,0,0,41.9677465141936,0,0,1,0,0,1,2,0,8,1,0,1,1,20.9838732570968,3.5
1119070,6,3,1,0,3,3,14,0,0,1,0,0,0,0,228.005881997653,0,1,0,0,0,1,3,0,2,1,0,1,1,76.0019606658843,4.66666666666667
1119096,2,2,1,0,1,3,8,0,0,1,0,0,0,0,592.699511383089,0,0,1,0,0,0,1,0,1,1,1,1,1,296.349755691545,4
1119112,2,1,0,0,1,3,2,0,0,1,0,0,0,0,12.8818078277409,1,0,0,0,0,0,2,0,2,1,0,0,1,12.8818078277409,2
1119137,6,2,1,2,2,1,15,1,0,0,0,0,0,0,34.8262221538731,1,0,0,0,0,1,2,1,2,1,0,1,1,17.4131110769366,7.5
1119153,7,2,1,0,1,6,3,0,0,0,0,0,1,0,60.0490475455823,0,1,0,0,0,1,1,3,1,1,1,1,1,30.0245237727911,1.5
1119160,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1119181,7,3,1,3,2,1,18,1,0,0,0,0,0,0,23.0085177589926,0,0,1,0,0,1,1,3,1,2,1,0,0,7.6695059196642,6
1119195,6,1,0,0,1,4,2,0,0,0,1,0,0,0,1.71754293331816,0,0,1,0,0,1,1,1,1,1,1,1,1,1.71754293331816,2
1119202,4,5,1,2,2,3,2,0,0,1,0,0,0,0,6.34935342073092,0,1,0,0,0,0,2,5,2,1,0,1,1,1.26987068414618,.4
1119207,4,6,1,2,2,5,55,0,0,0,0,1,0,0,130.141113876932,0,1,0,0,0,0,2,6,1,2,1,0,0,21.6901856461554,9.16666666666667
1119227,5,5,1,3,2,3,15,0,0,1,0,0,0,0,195.39309635822,0,0,0,1,0,0,2,8,1,1,1,1,1,39.0786192716439,3
1119231,3,3,2,1,2,2,17,0,1,0,0,0,0,0,138.847320134749,0,0,1,0,0,0,2,2,8,1,0,1,1,46.2824400449162,5.66666666666667
1119314,2,3,2,1,2,6,3,0,0,0,0,0,1,0,246.671729898118,0,1,0,0,0,0,2,2,8,2,0,0,0,82.2239099660392,1
1119352,2,2,1,0,2,5,3,0,0,0,0,1,0,0,42.0914343594377,0,0,0,1,0,0,1,0,1,1,1,1,1,21.0457171797188,1.5
1119360,5,2,0,0,1,5,4,0,0,0,0,1,0,0,10.372827848821,1,0,0,0,0,0,1,0,2,1,0,1,1,5.18641392441048,2
1119400,5,2,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,2,0,1,0,0,0
1119433,5,2,2,1,2,1,12,1,0,0,0,0,0,0,78.7093570982508,1,0,0,0,0,0,2,2,1,2,1,0,0,39.3546785491254,6
1119434,4,1,1,1,1,3,12,0,0,1,0,0,0,0,37.5455086731602,0,0,1,0,0,0,1,0,8,1,0,1,1,37.5455086731602,12
1119453,7,2,2,0,2,7,6,0,0,0,0,0,0,1,92.6511779718205,0,0,1,0,0,1,2,0,1,2,1,0,0,46.3255889859103,3
1119463,5,2,0,0,2,3,4,0,0,1,0,0,0,0,13.9512510797753,1,0,0,0,0,0,1,0,2,1,0,1,1,6.97562553988763,2
1119544,2,1,0,0,1,5,4,0,0,0,0,1,0,0,6.01163151374831,1,0,0,0,0,0,1,0,2,2,0,0,0,6.01163151374831,4
1119573,5,2,2,0,2,5,8,0,0,0,0,1,0,0,211.276433532424,0,0,0,1,0,0,4,0,1,2,1,1,0,105.638216766212,4
1119577,3,1,1,0,1,1,11,1,0,0,0,0,0,0,9.2061075868047,1,0,0,0,0,0,0,0,2,2,0,0,0,9.2061075868047,11
1119607,6,1,1,0,1,5,8,0,0,0,0,1,0,0,13.371868246279,1,0,0,0,0,1,1,0,2,1,0,1,1,13.371868246279,8
1119626,4,2,1,0,2,1,8,1,0,0,0,0,0,0,16.2368542383878,1,0,0,0,0,0,2,2,1,1,1,1,1,8.11842711919392,4
1119739,5,2,0,0,2,6,2,0,0,0,0,0,1,0,4.32938509006597,0,0,0,1,0,0,2,0,2,1,0,1,1,2.16469254503299,1
1119762,2,1,0,0,0,3,5,0,0,1,0,0,0,0,32.9861867772314,1,0,0,0,0,0,0,1,2,2,0,0,0,32.9861867772314,5
1119773,99,2,0,0,2,2,2,0,1,0,0,0,0,0,1.79956604277008,0,0,0,1,0,0,2,2,2,1,0,1,1,.899783021385041,1
1119821,5,2,2,0,2,4,5,0,0,0,1,0,0,0,51.6447698278403,0,0,1,0,0,0,3,1,2,1,0,1,1,25.8223849139201,2.5
1119839,7,1,1,0,1,3,2,0,0,1,0,0,0,0,23.1454679531064,1,0,0,0,0,1,1,0,8,1,0,0,1,23.1454679531064,2
1119842,4,2,1,0,2,3,6,0,0,1,0,0,0,0,98.8343483168586,0,0,1,0,0,0,2,5,2,1,0,1,1,49.4171741584293,3
1119891,3,1,0,0,1,3,5,0,0,1,0,0,0,0,12.5994946405073,1,0,0,0,0,0,1,0,2,2,0,0,0,12.5994946405073,5
1119917,7,2,1,0,2,4,8,0,0,0,1,0,0,0,25.3290886451529,0,1,0,0,0,1,2,0,1,1,1,1,1,12.6645443225765,4
1119973,7,2,1,0,2,3,5,0,0,1,0,0,0,0,37.6667234852247,0,0,0,1,0,1,2,6,1,1,1,1,1,18.8333617426124,2.5
1119993,6,2,2,0,2,3,20,0,0,1,0,0,0,0,16.7586600857926,1,0,0,0,0,1,2,3,2,1,0,1,1,8.37933004289628,10
1120071,4,1,1,0,1,3,5,0,0,1,0,0,0,0,20.6060874869241,0,1,0,0,0,0,1,1,2,1,0,0,1,20.6060874869241,5
1120119,2,1,1,0,0,3,6,0,0,1,0,0,0,0,6.91741515854592,0,0,0,1,0,0,0,0,1,1,1,0,1,6.91741515854592,6
1120121,5,3,1,0,3,3,4,0,0,1,0,0,0,0,150.824319460363,0,1,0,0,0,0,2,0,8,1,0,1,1,50.2747731534545,1.33333333333333
1120163,7,3,2,1,3,3,17,0,0,1,0,0,0,0,108.192782749756,0,1,0,0,0,1,3,3,1,1,1,1,1,36.0642609165853,5.66666666666667
1120185,98,3,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0
1120200,9,4,3,2,2,3,12,0,0,1,0,0,0,0,192.468546347311,0,0,1,0,0,1,2,3,8,1,0,1,1,48.1171365868277,3
1120210,2,1,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,0,0
1120220,8,2,1,0,2,4,8,0,0,0,1,0,0,0,6.32387117973421,1,0,0,0,0,1,1,0,1,2,1,0,0,3.16193558986711,4
1120225,4,2,1,0,2,4,5,0,0,0,1,0,0,0,64.9914921128216,0,0,0,1,0,0,5,0,2,1,0,1,1,32.4957460564108,2.5
1120231,2,1,0,0,0,1,4,1,0,0,0,0,0,0,1.26026120719066,0,1,0,0,0,0,0,0,2,1,0,1,1,1.26026120719066,4
1120244,4,1,0,0,1,3,8,0,0,1,0,0,0,0,25.687705534548,0,1,0,0,0,0,1,1,2,2,0,0,0,25.687705534548,8
1120262,4,5,1,3,2,2,36,0,1,0,0,0,0,0,334.366264699315,0,0,0,1,0,0,2,3,1,2,1,1,0,66.873252939863,7.2
1120264,8,3,2,0,3,3,7,0,0,1,0,0,0,0,191.861140756691,0,0,0,1,0,1,4,3,1,1,1,1,1,63.9537135855636,2.33333333333333
1120296,1,1,0,0,0,3,6,0,0,1,0,0,0,0,33.6780249370398,0,1,0,0,0,0,0,0,2,2,0,0,0,33.6780249370398,6
1120311,6,2,2,0,2,3,3,0,0,1,0,0,0,0,14.066859465257,0,0,0,1,0,1,2,4,1,1,1,1,1,7.03342973262848,1.5
1120364,3,1,1,0,1,2,8,0,1,0,0,0,0,0,44.7311735337126,1,0,0,0,0,0,2,1,2,1,0,1,1,44.7311735337126,8
1120368,3,1,0,1,1,3,2,0,0,1,0,0,0,0,7.13749308623368,1,0,0,0,0,0,1,0,2,2,0,0,0,7.13749308623368,2
1120421,6,3,3,0,3,5,12,0,0,0,0,1,0,0,95.2169146054446,1,0,0,0,0,1,4,3,8,1,0,1,1,31.7389715351482,4
1120424,9,4,2,1,2,4,10,0,0,0,1,0,0,0,156.385564986333,0,0,0,1,0,1,2,2,1,1,1,1,1,39.0963912465833,2.5
1120441,5,2,2,1,2,3,2,0,0,1,0,0,0,0,10.5729536123222,0,1,0,0,0,0,4,1,1,1,1,1,1,5.28647680616108,1
1120451,5,2,2,0,2,3,13,0,0,1,0,0,0,0,22.2666977269913,1,0,0,0,0,0,2,2,8,1,0,0,1,11.1333488634956,6.5
1120459,2,5,1,2,2,2,30,0,1,0,0,0,0,0,53.4351065990642,1,0,0,0,0,0,2,0,2,2,0,1,0,10.6870213198128,6
1120475,1,6,1,2,0,1,8,1,0,0,0,0,0,0,6.37052910652825,0,0,1,0,0,0,0,0,2,2,0,0,0,1.06175485108804,1.33333333333333
1120491,10,4,1,2,2,1,19,1,0,0,0,0,0,0,98.0144099368249,0,0,1,0,0,1,2,4,1,1,1,1,1,24.5036024842062,4.75
1120497,6,1,1,0,1,3,2,0,0,1,0,0,0,0,10.5527690801524,0,0,0,1,0,1,1,1,2,1,0,1,1,10.5527690801524,2
1120528,2,4,2,2,1,4,12,0,0,0,1,0,0,0,147.872296831113,0,0,1,0,0,0,1,1,1,2,1,1,0,36.9680742077783,3
1120584,4,1,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,2,2,0,1,0,0,0
1120621,7,2,1,0,2,3,14,0,0,1,0,0,0,0,465.305611618567,0,0,0,1,0,1,4,2,1,1,1,1,1,232.652805809283,7
1120672,5,2,1,1,2,3,8,0,0,1,0,0,0,0,25.450085636381,0,0,1,0,0,0,2,2,8,1,0,1,1,12.7250428181905,4
1120681,5,2,2,0,2,4,4,0,0,0,1,0,0,0,53.6850995092741,0,1,0,0,0,0,2,2,1,1,1,1,1,26.8425497546371,2
1120697,10,2,2,1,2,3,9,0,0,1,0,0,0,0,65.77425377,0,0,1,0,0,1,3,3,1,1,1,1,1,32.887126885,4.5
1120710,3,2,1,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,1,1,1,1,0,0
1120776,7,2,2,0,2,2,13,0,1,0,0,0,0,0,103.69305989262,1,0,0,0,0,1,2,2,2,1,0,1,1,51.84652994631,6.5
1120811,9,2,2,0,2,3,10,0,0,1,0,0,0,0,37.6616985419226,0,1,0,0,0,1,4,4,1,1,1,1,1,18.8308492709613,5
1120813,98,2,0,0,2,4,4,0,0,0,1,0,0,0,60.7252781366246,0,0,0,1,0,0,1,0,2,1,0,1,1,30.3626390683123,2
1120820,2,5,1,3,2,3,16,0,0,1,0,0,0,0,82.9178058417314,0,0,1,0,0,0,2,0,2,2,0,0,0,16.5835611683463,3.2
1120835,3,3,1,1,2,3,11,0,0,1,0,0,0,0,319.133058677366,0,0,0,1,0,0,2,1,1,2,1,1,0,106.377686225789,3.66666666666667
1120849,9,2,2,0,2,3,7,0,0,1,0,0,0,0,34.2204935306653,0,1,0,0,0,1,2,0,2,1,0,1,1,17.1102467653326,3.5
1120857,5,2,0,0,2,3,4,0,0,1,0,0,0,0,13.2455963027609,0,0,0,1,0,0,2,2,8,1,0,1,1,6.62279815138046,2
1120910,8,2,2,0,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,3,8,1,0,1,1,0,0
1120921,4,4,1,2,2,2,11,0,1,0,0,0,0,0,53.9113846442782,0,1,0,0,0,0,2,2,2,2,0,0,0,13.4778461610695,2.75
1120935,99,2,2,0,2,1,16,1,0,0,0,0,0,0,359.466298751259,0,0,0,1,0,0,2,2,8,1,0,0,1,179.733149375629,8
1120941,6,1,0,0,1,2,6,0,1,0,0,0,0,0,18.5455658182769,0,0,0,1,0,1,1,0,1,1,1,1,1,18.5455658182769,6
1120969,6,2,0,0,2,3,7,0,0,1,0,0,0,0,36.5357623966584,0,0,1,0,0,1,2,1,8,1,0,1,1,18.2678811983292,3.5
1121024,4,2,1,0,1,3,4,0,0,1,0,0,0,0,9.68540838163335,0,0,1,0,0,0,2,1,2,1,0,1,1,4.84270419081668,2
1121076,4,2,0,1,1,1,8,1,0,0,0,0,0,0,8.74559833975908,0,0,1,0,0,0,1,1,2,2,0,1,0,4.37279916987954,4
1121077,5,2,1,0,2,6,5,0,0,0,0,0,1,0,6.0868455896065,0,0,1,0,0,0,2,2,2,1,0,1,1,3.04342279480325,2.5
1121105,9,2,2,0,2,5,9,0,0,0,0,1,0,0,25.1385739577446,0,1,0,0,0,1,2,2,2,1,0,1,1,12.5692869788723,4.5
1121125,2,1,1,1,1,2,8,0,1,0,0,0,0,0,41.5877185248999,0,0,0,1,0,0,2,0,1,1,1,1,1,41.5877185248999,8
1121133,5,2,1,0,2,3,6,0,0,1,0,0,0,0,26.3381258291944,0,1,0,0,0,0,2,0,1,1,1,1,1,13.1690629145972,3
1121153,2,4,1,2,2,5,8,0,0,0,0,1,0,0,3.72520317995121,0,0,0,1,0,0,1,1,2,1,0,1,1,.931300794987802,2
1121175,6,1,1,0,1,2,2,0,1,0,0,0,0,0,36.7381888972569,0,0,0,1,0,1,1,2,1,1,1,1,1,36.7381888972569,2
1121198,5,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0
1121217,99,1,1,0,1,7,9,0,0,0,0,0,0,1,24.0819959792852,0,1,0,0,0,0,1,1,2,1,0,0,1,24.0819959792852,9
1121220,3,2,1,0,1,4,4,0,0,0,1,0,0,0,100.975541008893,0,1,0,0,0,0,0,1,2,1,0,1,1,50.4877705044463,2
1121261,6,4,1,2,2,3,20,0,0,1,0,0,0,0,51.3880678199625,1,0,0,0,0,1,2,4,1,1,1,1,1,12.8470169549906,5
1121263,5,2,2,0,2,1,13,1,0,0,0,0,0,0,14.3640885047332,0,0,0,1,0,0,2,2,8,1,0,1,1,7.18204425236661,6.5
1121284,2,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,1,1,0,0
1121290,3,2,1,0,2,4,32,0,0,0,1,0,0,0,146.006099298314,0,1,0,0,0,0,2,0,2,1,0,1,1,73.0030496491568,16
1121291,4,1,1,0,1,2,8,0,1,0,0,0,0,0,8.78056954431873,0,0,1,0,0,0,2,2,8,2,0,0,0,8.78056954431873,8
1121295,3,3,1,0,2,6,3,0,0,0,0,0,1,0,25.889202022516,0,1,0,0,0,0,2,2,2,2,0,0,0,8.62973400750535,1
1121310,7,2,1,0,2,4,10,0,0,0,1,0,0,0,50.677591726294,0,1,0,0,0,1,2,0,2,1,0,1,1,25.338795863147,5
1121354,7,2,2,0,2,2,7,0,1,0,0,0,0,0,19.1566331742643,0,1,0,0,0,1,2,0,1,1,1,1,1,9.57831658713214,3.5
1121358,7,2,2,0,2,3,8,0,0,1,0,0,0,0,100.19984185874,0,0,1,0,0,1,2,2,1,1,1,1,1,50.0999209293698,4
1121396,98,1,0,0,1,4,2,0,0,0,1,0,0,0,7.81514150684214,0,0,0,1,0,0,1,0,2,1,0,1,1,7.81514150684214,2
1121403,2,2,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,2,1,0,1,1,0,0
1121443,7,2,2,0,2,4,3,0,0,0,1,0,0,0,84.5330220302913,0,0,1,0,0,1,3,0,1,1,1,1,1,42.2665110151456,1.5
1121448,7,3,3,0,3,3,11,0,0,1,0,0,0,0,330.909372914602,0,0,0,1,0,1,3,0,2,1,0,1,1,110.303124304867,3.66666666666667
1121456,3,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8,1,0,1,1,0,0
1121474,7,2,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,1,1,0,0
1121562,5,2,0,0,2,4,2,0,0,0,1,0,0,0,11.6265085812822,0,0,1,0,0,0,2,0,1,1,1,1,1,5.81325429064112,1
1121575,4,2,1,0,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,1,1,1,1,1,0,0
1121577,4,2,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,1,0,1,1,0,0
1121592,5,3,2,0,2,6,10,0,0,0,0,0,1,0,8.76202458217112,0,1,0,0,0,0,2,3,2,1,0,1,1,2.92067486072371,3.33333333333333
1121606,4,3,1,1,2,5,22,0,0,0,0,1,0,0,152.365084440116,0,0,0,1,0,0,2,3,1,1,1,1,1,50.7883614800387,7.33333333333333
1121608,2,1,1,0,1,3,5,0,0,1,0,0,0,0,119.492618267546,1,0,0,0,0,0,1,1,2,2,0,1,0,119.492618267546,5
1121633,6,2,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,2,1,1,1,1,1,0,0
1121659,6,4,3,1,4,6,4,0,0,0,0,0,1,0,8.7136654533742,0,0,1,0,0,1,5,2,1,1,1,1,1,2.17841636334355,1
1121684,2,1,0,0,1,5,2,0,0,0,0,1,0,0,.938377712747795,0,0,0,1,0,0,1,0,2,1,0,1,1,.938377712747795,2
1121694,2,2,1,0,1,2,4,0,1,0,0,0,0,0,5.63142922828068,1,0,0,0,0,0,1,0,1,2,1,1,0,2.81571461414034,2
1121752,7,2,1,0,2,3,15,0,0,1,0,0,0,0,100.995384773428,0,0,0,1,0,1,3,2,2,2,0,1,0,50.4976923867141,7.5
1121771,5,5,1,2,3,6,13,0,0,0,0,0,1,0,118.095556872939,0,0,1,0,0,0,3,4,1,1,1,1,1,23.6191113745879,2.6
1121805,2,3,1,1,3,3,9,0,0,1,0,0,0,0,55.7091964201796,0,0,1,0,0,0,3,2,1,1,1,1,1,18.5697321400599,3
1121840,5,1,1,0,1,1,11,1,0,0,0,0,0,0,17.8363403776591,0,1,0,0,0,0,1,0,8,1,0,1,1,17.8363403776591,11
1121845,5,2,1,0,2,2,9,0,1,0,0,0,0,0,19.7234280649637,0,0,1,0,0,0,2,5,2,1,0,1,1,9.86171403248187,4.5
1121851,8,5,1,3,2,2,25,0,1,0,0,0,0,0,28.9858934657042,0,1,0,0,0,1,2,5,2,1,0,1,1,5.79717869314084,5
1121862,99,2,1,0,2,2,2,0,1,0,0,0,0,0,31.6968398408918,0,0,0,1,0,0,2,0,8,1,0,0,1,15.8484199204459,1
1121892,7,3,2,1,3,2,15,0,1,0,0,0,0,0,94.1644229138091,0,1,0,0,0,1,3,1,1,1,1,1,1,31.3881409712697,5
1121901,8,3,2,0,3,5,18,0,0,0,0,1,0,0,29.2978848732229,1,0,0,0,0,1,2,1,1,1,1,1,1,9.76596162440762,6
1121936,1,1,1,0,1,5,2,0,0,0,0,1,0,0,.800812756785408,1,0,0,0,0,0,0,1,2,2,0,0,0,.800812756785408,2
1121937,7,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,1,1,0,0
